Employee ID,First Name,Last Name,Gender,Country,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
EMP-12708,Lucas,Macmillan,Female,Spain,Barcelona,2019-08-01,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Needs Improvement,No,56253,1985-08-20,,57378
EMP-12709,Timothy,Coote,Male,UK,Edinburgh,2024-05-29,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,42373,1996-05-10,2024-11-28,42373
EMP-12710,Robin,Peverell,Male,Spain,Barcelona,2021-12-07,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,63069,1989-11-29,,63069
EMP-12711,Angela,Brown,Female,Spain,Barcelona,2015-04-26,Auror Office,Auror,Advanced Magic Studies,Excellent,No,64463,1979-12-03,,68975
EMP-12712,Craig,Doge,Male,Spain,Seville,2024-12-21,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,40142,2001-06-24,,40142
EMP-12713,Kevin,Diggory,Female,France,Marseille,2024-06-08,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,Yes,61098,1983-09-27,,64152
EMP-12714,Christopher,Malfoy,Male,UK,Bristol,2021-12-02,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,63331,1987-02-16,,66497
EMP-12715,Tammy,Rookwood,Male,Spain,Barcelona,2023-07-07,Auror Office,Auror,Advanced Magic Studies,Excellent,Yes,55600,1987-01-01,2024-11-02,60048
EMP-12716,Tricia,Lancaster,Male,UK,Edinburgh,2021-05-08,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,Yes,73371,1989-10-09,,77039
EMP-12717,Stephanie,Delacour,Male,Italy,Florence,2019-03-04,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,Yes,45649,1992-06-28,,45649
EMP-12718,Bobby,Peakes,Male,UK,Bristol,2024-06-11,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,33919,2002-02-24,,33919
EMP-12719,Keith,Runcorn,Female,Germany,Munich,2022-11-27,Auror Office,Investigator,Advanced Magic Studies,Good,No,59079,1997-01-15,2024-09-19,63214
EMP-12720,Brian,Hufflepuff,Male,Germany,Hamburg,2017-11-06,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,52465,1982-11-18,,52465
EMP-12721,Carla,Jones,Female,Spain,Seville,2023-03-16,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,62149,1982-07-15,,68363
EMP-12722,Megan,Wood,Male,Spain,Seville,2021-06-20,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,42247,1997-06-19,,42247
EMP-12723,Mary,Baddock,Male,France,Lyon,2018-08-15,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Needs Improvement,No,54056,1993-08-07,,54056
EMP-12724,Evan,Auror,Female,Italy,Milan,2019-10-15,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,32527,1990-07-31,,33177
EMP-12725,Chad,Stebbins,Female,Spain,Seville,2024-02-01,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,34763,2003-09-07,,35458
EMP-12726,Holly,Gudgeon,Male,UK,Edinburgh,2016-07-11,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,54110,1988-04-10,,54110
EMP-12727,Angela,Runcorn,Female,France,Marseille,2017-05-17,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,41952,1994-09-25,,42791
EMP-12728,Jason,Silvanus,Female,France,Marseille,2019-10-03,Auror Office,Auror,Advanced Magic Studies,Excellent,No,56457,1994-09-21,2023-12-03,60408
EMP-12729,Nicole,Rivers,Male,Germany,Munich,2023-08-03,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,76057,1984-06-13,,82141
EMP-12730,Jose,Lancaster,Female,Germany,Berlin,2020-10-30,Auror Office,Auror,Advanced Magic Studies,Good,No,50936,1991-08-30,,54501
EMP-12731,John,Lancaster,Female,UK,Edinburgh,2022-09-14,Auror Office,Auror,Advanced Magic Studies,Good,Yes,61255,1987-05-17,,65542
EMP-12732,Jason,Rosier,Male,France,Lyon,2020-06-21,Auror Office,Auror,Advanced Magic Studies,Good,No,65204,1986-04-23,,68464
EMP-12733,Robin,Burbage,Female,Spain,Madrid,2020-08-02,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,43295,1985-11-17,,44160
EMP-12734,Chelsea,Kettleburn,Male,Italy,Rome,2017-04-10,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,60096,1977-05-15,,61898
EMP-12735,Emily,Bones,Female,Germany,Munich,2015-01-27,Auror Office,Auror,Advanced Magic Studies,Good,Yes,66249,1975-04-06,,72873
EMP-12736,Paula,Pritchard,Male,France,Lyon,2022-01-11,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,No,64779,1995-12-21,,64779
EMP-12737,Philip,Hooch,Female,UK,Edinburgh,2023-04-27,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,Yes,51713,2001-04-24,,52747
EMP-12738,Nancy,Slughorn,Female,France,Paris,2016-05-19,Auror Office,Auror,Advanced Magic Studies,Good,No,56546,1989-10-20,,60504
EMP-12739,Anthony,Trelawney,Male,France,Lyon,2016-04-26,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Excellent,Yes,45465,1990-07-04,,45465
EMP-12740,David,Wenlock,Female,UK,Edinburgh,2022-07-29,Auror Office,Auror,Advanced Magic Studies,Good,Yes,64485,1994-01-14,,68998
EMP-12741,Paul,Crouch,Male,Italy,Florence,2021-05-27,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,Yes,52696,1993-08-10,,52696
EMP-12742,Steven,Higgs,Male,France,Paris,2015-02-22,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,50811,1982-04-16,,50811
EMP-12743,Jeffrey,Gryffindor,Male,Germany,Berlin,2018-04-14,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,48275,1993-06-09,2018-11-09,48275
EMP-12744,Erin,Sprout,Female,Germany,Hamburg,2015-05-03,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,Yes,30630,1990-02-19,,31242
EMP-12745,Christopher,Bones,Female,Spain,Madrid,2021-02-01,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,Yes,36565,1994-05-14,,37296
EMP-12746,Jim,Hornby,Female,Italy,Rome,2020-02-27,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,75446,1977-09-18,,82990
EMP-12747,Benjamin,Nott,Male,UK,Bristol,2023-05-27,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,Yes,40795,1994-08-07,,40795
EMP-12748,Jasmine,Longbottom,Female,France,Marseille,2023-05-21,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Needs Improvement,No,52206,2000-05-20,,53250
EMP-12749,James,Pritchard,Female,UK,Bristol,2018-07-23,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,No,53512,1978-09-15,,58863
EMP-12750,Ashley,Slytherin,Male,France,Marseille,2021-09-27,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,No,56132,1980-07-17,2023-05-30,57815
EMP-12751,Andrea,Thruston,Male,France,Paris,2023-05-28,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,30877,1996-04-28,,30877
EMP-12752,Gregory,Auror,Male,Italy,Milan,2024-08-16,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,Yes,47474,1998-11-19,,47474
EMP-12753,David,Coote,Male,Germany,Hamburg,2017-03-07,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,74785,1969-06-05,,80767
EMP-12754,Jeremy,Fletcher,Female,UK,London,2024-09-11,Auror Office,Auror,Advanced Magic Studies,Excellent,No,56438,1999-04-11,,60388
EMP-12755,James,Strout,Female,UK,London,2023-11-25,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,62063,1988-04-06,,63304
EMP-12756,Erica,Binns,Male,Italy,Rome,2015-05-24,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,45573,1992-03-16,,45573
EMP-12757,Ann,Auror,Female,Germany,Munich,2019-04-21,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,46740,1995-11-27,,47674
EMP-12758,Sharon,Filch,Male,France,Marseille,2022-09-21,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,73892,1972-10-27,,79803
EMP-12759,Sheila,Hornby,Female,UK,London,2015-11-19,Auror Office,Auror,Advanced Magic Studies,Good,Yes,60275,1990-06-08,,64494
EMP-12760,Wanda,Travers,Male,France,Paris,2022-05-11,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,67544,1996-09-30,,70921
EMP-12761,Erin,Twycross,Male,France,Lyon,2019-08-30,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,Yes,62672,1981-10-04,,67685
EMP-12762,Zachary,Rosmerta,Female,France,Marseille,2022-12-09,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,41144,2001-05-22,2024-03-13,41966
EMP-12763,Brandon,Jordan,Male,UK,London,2015-09-28,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,Yes,35017,1989-07-31,,35017
EMP-12764,Leslie,Granger,Male,Italy,Rome,2022-02-23,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,Yes,43267,1996-03-24,2024-07-19,43267
EMP-12765,Matthew,Smith,Male,Germany,Berlin,2021-08-31,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Excellent,No,40903,1989-12-31,,40903
EMP-12766,Veronica,Hagrid,Female,Spain,Barcelona,2024-09-23,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,42529,1995-03-07,,43379
EMP-12767,Rodney,Morgana,Male,Germany,Munich,2018-11-03,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,Yes,53772,1995-08-05,,53772
EMP-12768,James,Fudge,Female,Spain,Seville,2016-04-07,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,76335,1974-10-21,,83968
EMP-12769,Bryan,Rookwood,Female,Italy,Milan,2020-08-07,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,56612,1991-03-15,,57744
EMP-12770,Timothy,Derrick,Female,Italy,Florence,2016-08-24,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,46798,1982-02-22,,47733
EMP-12771,John,Peakes,Male,Italy,Rome,2015-05-30,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,67124,1976-10-25,2020-02-28,72493
EMP-12772,Susan,Wood,Female,UK,London,2023-01-21,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,58902,1991-03-12,,60080
EMP-12773,Matthew,Jordan,Male,Germany,Hamburg,2015-12-05,Auror Office,Investigator,Advanced Magic Studies,Good,No,55705,1989-12-06,,58490
EMP-12774,Kimberly,Rosmerta,Male,UK,Edinburgh,2019-01-11,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,33394,1990-04-16,,33394
EMP-12775,Sean,Gryffindor,Male,Italy,Florence,2022-06-17,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,38364,1994-02-08,2024-04-12,38364
EMP-12776,Terri,Greengrass,Female,Italy,Florence,2017-02-14,Auror Office,Auror,Advanced Magic Studies,Good,No,67736,1978-08-09,,74509
EMP-12777,Lawrence,Runcorn,Male,UK,Bristol,2015-07-27,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,45935,1987-01-05,,45935
EMP-12778,David,Ollivander,Female,UK,Edinburgh,2016-02-09,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,69605,1989-06-13,,74477
EMP-12779,Kevin,Bulstrode,Female,Germany,Munich,2022-07-08,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,Yes,38900,1993-06-20,,39678
EMP-12780,Curtis,Rookwood,Male,UK,Edinburgh,2022-05-07,Auror Office,Auror,Advanced Magic Studies,Good,No,64625,1983-06-29,,69795
EMP-12781,Brett,Mulciber,Male,Italy,Milan,2015-12-13,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,43705,1995-06-26,,43705
EMP-12782,Cody,Applebee,Male,UK,London,2021-06-28,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,32641,1998-05-05,,32641
EMP-12783,Michelle,Thruston,Male,Spain,Seville,2021-12-29,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Excellent,No,51663,1990-12-25,,51663
EMP-12784,Patrick,Summerby,Female,Italy,Rome,2015-03-07,Auror Office,Auror,Advanced Magic Studies,Excellent,No,66138,1982-12-02,,70767
EMP-12785,Christine,Burbage,Male,Italy,Rome,2022-04-14,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,65105,1997-04-12,,68360
EMP-12786,Debra,Lancaster,Male,Spain,Madrid,2016-09-21,Auror Office,Auror,Advanced Magic Studies,Excellent,No,59997,1982-07-12,,62996
EMP-12787,Zachary,Fletcher,Male,Italy,Florence,2015-06-11,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Needs Improvement,Yes,79332,1980-12-04,,83298
EMP-12788,Curtis,Filch,Male,Italy,Milan,2018-04-11,Auror Office,Auror,Advanced Magic Studies,Good,No,56788,1980-02-21,,61331
EMP-12789,Rebecca,Vaisey,Male,UK,London,2016-02-24,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,67268,1972-10-08,,72649
EMP-12790,William,Creevey,Female,Spain,Madrid,2017-02-21,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,39476,1998-01-02,,40265
EMP-12791,Timothy,Bole,Female,France,Lyon,2021-01-17,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,34847,1998-03-25,,35543
EMP-12792,John,Brown,Male,Italy,Milan,2022-07-25,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Needs Improvement,Yes,79201,1978-12-03,,85537
EMP-12793,Larry,Pettigrew,Male,Italy,Milan,2015-10-01,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,70556,1967-11-03,2018-05-31,76200
EMP-12794,Susan,Rowle,Male,Italy,Milan,2022-06-01,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,62187,1989-11-27,,65296
EMP-12795,Brandy,Longbottom,Male,UK,Bristol,2021-01-31,Auror Office,Investigator,Advanced Magic Studies,Good,Yes,55970,1986-05-28,,58768
EMP-12796,Dylan,King,Female,Germany,Munich,2024-03-16,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,34230,1996-09-13,,34914
EMP-12797,Miguel,Maxime,Female,Spain,Barcelona,2020-04-02,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,79762,1981-12-14,2023-03-22,87738
EMP-12798,Brenda,Dearborn,Female,Spain,Seville,2015-02-20,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,39619,1993-12-18,,40411
EMP-12799,John,Auror,Male,Italy,Florence,2017-06-17,Auror Office,Auror,Advanced Magic Studies,Satisfactory,Yes,69836,1978-06-18,,75422
EMP-12800,Brian,Gryffindor,Female,Spain,Barcelona,2024-07-08,Auror Office,Auror,Advanced Magic Studies,Excellent,No,66653,1999-02-25,,71318
EMP-12801,Tiffany,Wood,Female,UK,Bristol,2020-11-06,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,54459,1984-03-14,,59904
EMP-12802,Matthew,Greengrass,Female,UK,Edinburgh,2018-06-04,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,68859,1970-10-14,,75744
EMP-12803,Carol,Jenkins,Male,UK,Bristol,2023-02-04,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,70110,1989-01-11,,73615
EMP-12804,Ashlee,Lupin,Male,France,Marseille,2020-08-19,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,78112,1990-05-07,,82017
EMP-12805,Kevin,Sprout,Female,UK,Bristol,2020-09-16,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,59691,1996-03-19,,60884
EMP-12806,Daniel,Mulciber,Male,Germany,Berlin,2020-08-03,Auror Office,Investigator,Advanced Magic Studies,Good,No,63648,1983-05-18,,68739
EMP-12807,Jeffrey,Longbottom,Female,Germany,Munich,2015-09-20,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,Yes,41578,1994-03-05,,42409
EMP-12808,Jeffrey,Kirke,Male,UK,Bristol,2015-01-23,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Satisfactory,No,41828,1990-12-14,,41828
EMP-12809,Claire,Goldstein,Female,Spain,Seville,2018-12-01,Auror Office,Investigator,Advanced Magic Studies,Needs Improvement,Yes,60430,1986-11-17,,64660
EMP-12810,Jessica,Warrington,Male,Spain,Madrid,2019-01-25,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,72524,1985-06-16,,76150
EMP-12811,Jamie,Moody,Female,Spain,Madrid,2020-08-21,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,72573,1983-06-18,,79830
EMP-12812,Michael,Whitby,Male,France,Lyon,2018-02-18,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,42835,1988-04-07,,42835
EMP-12813,Anthony,Davies,Female,Spain,Seville,2016-04-03,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,66154,1978-06-19,,72769
EMP-12814,Scott,Derrick,Female,Italy,Milan,2016-12-16,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,Yes,52154,1984-05-27,2019-12-03,53197
EMP-12815,Michael,Avery,Male,Spain,Madrid,2024-12-18,Auror Office,Auror,Advanced Magic Studies,Good,No,61861,1998-01-05,,64954
EMP-12816,James,Fenwick,Female,UK,Bristol,2015-07-04,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,71256,1972-04-24,,78381
EMP-12817,Jennifer,Smith,Male,Germany,Munich,2017-12-18,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,38569,1991-09-16,2020-09-07,38569
EMP-12818,John,Bell,Male,France,Lyon,2020-10-12,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,79826,1989-09-06,,83817
EMP-12819,Gregory,Jones,Female,Spain,Madrid,2018-05-02,Magical Creature Department,Beast Handler,Magical Creatures Training,Excellent,No,46468,1979-02-03,,48791
EMP-12820,Marie,Slytherin,Male,Germany,Munich,2019-06-15,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,32234,1991-03-12,2020-02-15,32234
EMP-12821,Diana,Quincey,Male,Spain,Seville,2017-05-02,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,61919,1985-04-04,,61919
EMP-12822,Sharon,Snape,Male,Italy,Florence,2016-11-20,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,No,59993,1983-06-07,,59993
EMP-12823,Mike,Gryffindor,Female,Spain,Barcelona,2020-03-10,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,31344,1997-12-20,2022-09-22,31970
EMP-12824,Shelley,Zeller,Male,Germany,Berlin,2021-05-02,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,Yes,57851,1987-03-11,,57851
EMP-12825,David,Coote,Male,Germany,Hamburg,2022-05-19,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,30327,1993-07-06,,30327
EMP-12826,James,Kettleburn,Male,Spain,Seville,2017-03-23,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,66798,1973-09-16,,72141
EMP-12827,Nicholas,Stebbins,Male,Spain,Madrid,2021-06-08,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,40545,1998-04-09,,40545
EMP-12828,Samantha,Kettleburn,Male,UK,Edinburgh,2022-04-23,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,68660,1980-08-30,,74152
EMP-12829,Melissa,Gaunt,Female,Germany,Berlin,2024-12-28,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Needs Improvement,No,74604,1981-06-17,,82064
EMP-12830,Mark,Hornby,Female,Germany,Hamburg,2020-01-02,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Needs Improvement,Yes,76072,1975-02-03,,83679
EMP-12831,Monique,Selwyn,Male,Italy,Florence,2015-11-27,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,53171,1980-06-18,,53171
EMP-12832,Norma,McGonagall,Female,UK,London,2023-08-25,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,71494,1993-07-21,,76498
EMP-12833,Krystal,Strout,Female,France,Paris,2018-07-24,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,39848,1989-12-18,2023-01-21,40644
EMP-12834,Paul,Applebee,Male,Italy,Milan,2016-02-08,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,32415,1988-12-21,2020-12-03,32415
EMP-12835,Victor,Nott,Female,Italy,Rome,2023-08-30,Auror Office,Investigator,Advanced Magic Studies,Good,No,62690,1990-01-20,,67078
EMP-12836,Marc,Hornby,Female,France,Paris,2022-11-24,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,Yes,68459,1979-01-08,,75304
EMP-12837,Heather,Rosmerta,Female,UK,Edinburgh,2021-05-12,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,72149,1989-04-10,,77199
EMP-12838,Joseph,Delacour,Male,Italy,Rome,2023-06-02,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,56708,1999-07-25,,56708
EMP-12839,Jamie,Keddle,Male,Spain,Barcelona,2021-10-27,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,Yes,46348,1996-09-20,2022-06-20,46348
